ENSEMBL	ENTREZID	SYMBOL	GENENAME	H1	H2	H3	W1	W2	W3
ENSMUSG00000001143	214895	Lman2l	lectin, mannose-binding 2-like	1077.54295681351	1207.6070890531	1146.93720017041	1136.88072279434	1105.05467796066	1214.48964807312
ENSMUSG00000001150	54387	Mcm3ap	minichromosome maintenance complex component 3 associated protein	1333.21535812819	1569.63062752726	1388.81920746892	1441.27880678795	1413.38466623093	1480.53415552435
ENSMUSG00000001151	18541	Pcnt	pericentrin (kendrin)	5415.60631875642	6547.454281547	5613.74499720282	5656.73106088136	4998.64576983768	6370.24872350731
ENSMUSG00000001156	17119	Mxd1	MAX dimerization protein 1	183.154411123608	165.496474731046	189.8213103634	190.24880249601	170.198153525191	151.017306616879
ENSMUSG00000001157	23885	Gmcl1	germ cell-less, spermatogenesis associated 1	244.515787439131	183.597651654754	202.636251147427	219.074378631769	176.364753290596	186.301724050729
ENSMUSG00000001158	66618	Snrnp27	small nuclear ribonucleoprotein 27 (U4/U6.U5)	1218.86006590381	1030.47414344253	1126.91385519537	1379.01556233471	1266.61959181428	1207.43276458635
ENSMUSG00000001166	114643	Oas1c	2'-5' oligoadenylate synthetase 1C	16.7349208133246	9.05058846185406	8.81027178901854	8.07116131801254	9.86655962464875	9.17394853280105
ENSMUSG00000001173	320634	Ocrl	OCRL, inositol polyphosphate-5-phosphatase	371.88712918499	334.8717730886	375.637951731791	341.294821447388	405.76226456368	359.195369476595
ENSMUSG00000001175	12313	Calm1	calmodulin 1	13345.1696308034	11115.4155723656	13451.6831542333	13101.8008652252	14333.6444947085	12563.3696714967
ENSMUSG00000001211	28169	Agpat3	1-acylglycerol-3-phosphate O-acyltransferase 3	7725.02539099521	10040.9814278227	7514.36090223382	7328.61447675539	9226.46656899967	8631.97988101711
ENSMUSG00000001227	20359	Sema6b	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B	194.311024999157	221.092946711006	210.645589137443	144.127880678795	213.364351883029	221.586141484579
ENSMUSG00000001228	18140	Uhrf1	ubiquitin-like, containing PHD and RING finger domains, 1	41.8373020333114	49.1317659357792	55.2644321311163	29.9785991811894	22.1997591554597	11.9967019275091
ENSMUSG00000001229	224897	Dpp9	dipeptidylpeptidase 9	1582.37973468213	2172.14123084497	1661.9376329285	1651.12900105628	1623.04905825472	1897.59596959246
ENSMUSG00000001240	54409	Ramp2	receptor (calcitonin) activity modifying protein 2	508.555649160474	708.531782442289	602.302216849268	524.625485670815	670.926054476115	618.888681789732
ENSMUSG00000001247	54135	Lsr	lipolysis stimulated lipoprotein receptor	27.8915346888743	24.5658829678896	23.2270801710489	16.1423226360251	14.7998394369731	21.1706504603101
ENSMUSG00000001248	52857	Gramd1a	GRAM domain containing 1A	1881.74887367605	1793.30945665594	1770.86462959273	1745.67689078157	1632.91561787937	1915.23817830939
ENSMUSG00000001249	15451	Hpn	hepsin	374.676282653878	399.518833530415	394.860362907831	341.294821447388	312.029948129517	431.175581041649
ENSMUSG00000001260	14405	Gabrg1	gamma-aminobutyric acid (GABA) A receptor, subunit gamma 1	8.36746040666228	3.87882362650888	0.800933799001686	5.76511522715182	2.46663990616219	4.93981844073902
ENSMUSG00000001270	12709	Ckb	creatine kinase, brain	313.314906338354	386.589421442052	336.392195580708	186.789733359719	239.264070897732	269.572949194615
ENSMUSG00000001280	20683	Sp1	trans-acting transcription factor 1	1386.20927403705	1248.98120773586	1396.02761165994	1459.72717551484	1572.4829401784	1291.40967807892
ENSMUSG00000001281	16421	Itgb7	integrin beta 7	43.6967376792364	42.6670598915977	32.8382857590691	23.0604609086073	8.63323967156766	23.2877155063411
ENSMUSG00000001285	60315	Myg1	melanocyte proliferating gene 1	331.909262797604	310.305890120711	350.008070163737	390.874812400893	325.596467613409	385.305838377644
ENSMUSG00000001288	19411	Rarg	retinoic acid receptor, gamma	538.306619495273	654.228251671165	486.166815994023	373.579466719438	542.660779355681	540.557275086585
ENSMUSG00000001289	56612	Pfdn5	prefoldin 5	1660.47603181098	1550.23650939472	1287.10061499571	1696.09689982806	1630.44897797321	1473.47727203758
ENSMUSG00000001300	13642	Efnb2	ephrin B2	574.56561459081	532.691778040553	531.019108738118	600.725006669219	630.226496024439	539.145898389231
ENSMUSG00000001305	67223	Rrp15	ribosomal RNA processing 15 homolog	316.104059807242	307.720007703038	349.207136364735	330.917614038514	379.862545548977	357.078304430564
ENSMUSG00000001313	11858	Rnd2	Rho family GTPase 2	94.8312179421725	104.72823791574	65.6765715181382	62.2632444532396	92.4989964810821	78.3314067031474
ENSMUSG00000001323	27364	Srr	serine racemase	1031.98678348835	972.291789044894	990.755109365085	1194.53187506586	1016.25564133882	1047.24150943667
ENSMUSG00000001333	68828	Sync	syncoilin	1799.00398743239	1696.33886599322	1561.82090805329	1754.90107514501	1698.28157539267	1659.07330773964
ENSMUSG00000001334	384061	Fndc5	fibronectin type III domain containing 5	11154.7544399038	12656.6014932985	12062.0630129654	11996.0517646575	11520.4416817305	11616.3359075722
ENSMUSG00000001348	11433	Acp5	acid phosphatase 5, tartrate resistant	74.3774258369981	188.769416490099	127.348474041268	28.8255761357591	16.0331593900542	94.5622387227185
ENSMUSG00000001349	12797	Cnn1	calponin 1	52.9939159088611	59.4752956064696	15.217742181032	8.07116131801254	33.2996387331895	38.8128591772352
ENSMUSG00000001366	71538	Fbxo9	f-box protein 9	2725.93265692598	2547.0941814075	2727.17958560074	2829.51855348611	2786.06977401019	2968.83088288415
ENSMUSG00000001376	73288	Vps50	VPS50 EARP/GARPII complex subunit	1413.17109090296	1317.50709180418	1416.85189043398	1701.86201505522	1424.48454580866	1431.84165946564
ENSMUSG00000001380	15115	Hars	histidyl-tRNA synthetase	1415.03052654889	1373.10356378414	1430.46776501701	1421.67741501564	1356.6519483892	1390.91173524237
ENSMUSG00000001383	66492	Zmat2	zinc finger, matrin type 2	1556.34763563918	1309.74944455117	1434.47243401202	1480.48159033259	1631.68229792629	1262.47645578316
ENSMUSG00000001403	68612	Ube2c	ubiquitin-conjugating enzyme E2C	1026.40847655057	2170.84828963614	893.842119685881	1933.61964718672	2196.54283643743	432.586957739003
ENSMUSG00000001415	229512	Smg5	SMG5 nonsense mediated mRNA decay factor	3119.20329603911	3231.0600808819	3320.67153066099	3314.94125561229	3040.1336843449	3099.3832273894
ENSMUSG00000001416	12462	Cct3	chaperonin containing Tcp1, subunit 3 (gamma)	3796.03787115579	3254.33302264095	3859.69997738912	3723.11141369464	3556.89474468588	3402.82921732051
ENSMUSG00000001418	56700	Glmp	glycosylated lysosomal membrane protein	565.268436361185	730.511782992506	557.449924105173	581.123614896903	575.960418088871	604.069226467515
ENSMUSG00000001419	17261	Mef2d	myocyte enhancer factor 2D	9103.79692244856	10000.9002503487	8919.99971948178	8811.40211317884	8923.06986054172	10807.6170599883
ENSMUSG00000001420	71913	Tmem79	transmembrane protein 79	42.7670198562739	46.5458835181066	47.2550941410995	39.2027835446324	29.5996788739463	32.4616640391422
ENSMUSG00000001424	56463	Snd1	staphylococcal nuclease and tudor domain containing 1	1605.6226802562	1918.72475391306	1648.32175834547	1562.34622655814	1466.41742421342	1562.39400397089
ENSMUSG00000001435	12822	Col18a1	collagen, type XVIII, alpha 1	773.52522870478	889.543551679371	1086.06623144629	422.006434627513	610.493376775142	631.591072065918
ENSMUSG00000001436	20509	Slc19a1	solute carrier family 19 (folate transporter), member 1	175.716668539908	175.840004401736	137.76061342829	175.259502905415	138.131834745083	194.064295886176
ENSMUSG00000001440	16211	Kpnb1	karyopherin (importin) beta 1	4424.52711947842	3970.62245233626	4357.07986656917	4333.06060472731	4362.25267404783	4074.64452526102
ENSMUSG00000001441	19155	Npepps	aminopeptidase puromycin sensitive	7593.9351779575	7497.76607004167	7508.75436564081	7961.62412869666	8202.81100794236	6790.13329097013
ENSMUSG00000001444	57765	Tbx21	T-box 21	22.3132277510994	16.8082357148718	15.217742181032	20.7544148177465	18.4997992962164	23.9934038550181
ENSMUSG00000001445	107732	Mrpl10	mitochondrial ribosomal protein L10	1306.25354126228	1396.3765055432	1285.49874739771	1372.09742406213	1439.28438524564	1381.73778670957
ENSMUSG00000001467	13121	Cyp51	cytochrome P450, family 51	349.573901433891	245.658829678896	413.28184028487	297.479945721034	277.496989443246	251.225052129013
ENSMUSG00000001472	66855	Tcf25	transcription factor 25 (basic helix-loop-helix)	5719.62404686515	5897.10485350234	5423.12275304041	5443.42179747675	5639.97214543984	5744.30315823081
ENSMUSG00000001473	67951	Tubb6	tubulin, beta 6 class V	599.667995810797	687.844723100909	788.118858217659	436.995734218108	665.992774663791	520.798001323629
ENSMUSG00000001482	23854	Def8	differentially expressed in FDCP 8	2125.33494329222	2410.04241327085	2127.28017014848	2157.30611800021	2086.77736061321	2286.43024971349
ENSMUSG00000001493	17285	Meox1	mesenchyme homeobox 1	340.276723204266	338.750596715109	507.792028567069	220.227401677199	312.029948129517	277.335521030062
ENSMUSG00000001494	74499	Sost	sclerostin	7.43774258369981	3.87882362650888	0	0	2.46663990616219	1.41137669735401
ENSMUSG00000001497	18511	Pax9	paired box 9	1.85943564592495	5.17176483534518	5.6065365930118	0	2.46663990616219	2.82275339470801
ENSMUSG00000001506	12842	Col1a1	collagen, type I, alpha 1	13232.6737742249	27123.3206789678	25139.7100830649	5308.51810116139	11789.3054315022	10741.9880435613
ENSMUSG00000001507	16400	Itga3	integrin alpha 3	261.250708252456	288.325889570494	212.247456735447	220.227401677199	249.130630522381	297.800483141695
ENSMUSG00000001508	20391	Sgca	sarcoglycan, alpha (dystrophin-associated glycoprotein)	4366.88461445475	5447.16131282731	4269.77808247799	5038.71070853069	4525.05090785453	5504.36911968063
ENSMUSG00000001510	13393	Dlx3	distal-less homeobox 3	1.85943564592495	1.29294120883629	16.0186759800337	0	0	0
ENSMUSG00000001517	14235	Foxm1	forkhead box M1	12.0863316985122	29.7376478032348	68.0793729151433	19.6013917723162	20.9664392023786	13.4080786248631
ENSMUSG00000001518	101142	Itfg2	integrin alpha FG-GAP repeat containing 2	764.228050475155	792.572961016649	645.552641995359	654.917089804446	625.293216212115	676.755126381246
ENSMUSG00000001520	60345	Nrip2	nuclear receptor interacting protein 2	57.6425050236735	56.889413188797	44.0513589450927	34.5906913629109	60.4326777009736	49.3981844073902
ENSMUSG00000001521	22158	Tulp3	tubby-like protein 3	406.286688634602	469.337658807575	425.295847269895	333.223660129375	382.329185455139	381.071708285582
ENSMUSG00000001524	14885	Gtf2h4	general transcription factor II H, polypeptide 4	559.69012942341	700.774135189272	421.291178274887	529.237577852537	567.327178417303	548.319846922032
ENSMUSG00000001525	22154	Tubb5	tubulin, beta 5 class I	1848.2790320494	1976.90710831069	2414.01447019108	1558.88715742185	1981.94516460132	1780.45170371208
ENSMUSG00000001542	192657	Ell2	elongation factor for RNA polymerase II 2	796.768174278842	733.097665410179	839.378621353767	867.073330163633	728.892092270927	590.661147842652
ENSMUSG00000001552	16480	Jup	junction plakoglobin	3068.99853359913	4337.81775564577	3482.46015805933	3408.33612229215	3253.49803622793	3891.165554605
ENSMUSG00000001555	14230	Fkbp10	FK506 binding protein 10	338.417287558341	395.640009903906	402.068767098846	249.052977812958	278.730309396327	246.990922036951
ENSMUSG00000001558	66720	Klhl10	kelch-like 10	30.6806881577617	19.3941181325444	18.4214773770388	31.1316222266198	16.0331593900542	27.5218455984031
ENSMUSG00000001569	433864	Nom1	nucleolar protein with MIF4G domain 1	1064.52690729203	1080.89885058714	1142.1315973764	1064.24027093223	1010.08904157342	1133.33548797527
ENSMUSG00000001576	67458	Ergic1	endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1	1406.66306614223	1471.3670956557	1557.81623905828	1184.15466765698	1440.51770519872	1419.13926918945
ENSMUSG00000001583	83813	Tnk1	tyrosine kinase, non-receptor, 1	4.64858911481238	2.58588241767259	0.800933799001686	3.45906913629109	4.93327981232438	4.93981844073902
ENSMUSG00000001588	216859	Acap1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1	17.664638636287	24.5658829678896	12.0140069850253	6.91813827258218	18.4997992962164	9.87963688147805
ENSMUSG00000001604	21401	Tcea3	transcription elongation factor A (SII), 3	7784.52733166481	8245.08608874905	7801.89613607542	8922.09232554015	7687.28326755446	9317.20326758248
ENSMUSG00000001627	15982	Ifrd1	interferon-related developmental regulator 1	4725.75569411826	3873.65186167354	5620.15246759483	4442.59779404319	4585.48358555551	4339.98334436357
ENSMUSG00000001630	232533	Stk38l	serine/threonine kinase 38 like	487.172139232337	402.104715948088	531.019108738118	552.298038761144	487.161381467032	465.048621778145
ENSMUSG00000001632	78783	Brpf1	bromodomain and PHD finger containing, 1	608.035456217459	668.450604968364	751.275903463581	690.660804212788	628.993176071358	631.591072065918
ENSMUSG00000001642	11677	Akr1b3	aldo-keto reductase family 1, member B3 (aldose reductase)	647.083604781883	758.956489586905	603.904084447271	732.169633848281	665.992774663791	704.276971979649
ENSMUSG00000001656	109663	Hoxc11	homeobox C11	356.081926194628	378.831774189034	328.382857590691	326.305521856793	416.86214414141	302.034613233758
ENSMUSG00000001657	15426	Hoxc8	homeobox C8	45.5561733251613	36.2023538474162	47.2550941410995	55.3451061806574	51.799438029406	27.5218455984031
ENSMUSG00000001661	15425	Hoxc6	homeobox C6	81.8151684206979	164.203533522209	150.575554212317	148.739972860517	154.164994135137	126.318214413184
ENSMUSG00000001663	14871	Gstt1	glutathione S-transferase, theta 1	113.425574401422	130.587062092466	114.533533257241	110.690212361315	110.998795777298	141.843358084078
ENSMUSG00000001665	103140	Gstt3	glutathione S-transferase, theta 3	75.3071436599605	96.9705906627221	80.8943136991703	61.1102214078093	85.0990767625955	87.5053552359484
ENSMUSG00000001666	13202	Ddt	D-dopachrome tautomerase	341.206441027229	420.205892871796	407.675303691858	425.465503763804	418.095464094491	402.948047094569
ENSMUSG00000001674	66942	Ddx18	DEAD box helicase 18	276.126193419855	241.780006052387	230.668934112486	276.725530903287	241.730710803894	239.228350201504
ENSMUSG00000001687	24109	Ubl3	ubiquitin-like 3	3739.32508395508	3973.20833475393	3597.79462511557	3905.28905487264	3994.72332802966	3845.29581194099
ENSMUSG00000001700	107022	Gramd3	GRAM domain containing 3	593.15997105006	645.177663209311	682.395596749436	571.89943053346	578.427057995033	573.724627474404
ENSMUSG00000001707	66143	Eef1e1	eukaryotic translation elongation factor 1 epsilon 1	512.274520452324	395.640009903906	488.569617391028	549.991992670283	520.461020200222	441.760906271804
ENSMUSG00000001729	11651	Akt1	thymoma viral proto-oncogene 1	3832.29686625133	4452.8895232322	4403.53402691127	3615.88027046962	4377.0525134848	3733.79705285003
ENSMUSG00000001739	60363	Cldn15	claudin 15	74.3774258369981	60.7682368153058	57.6672335281214	34.5906913629109	85.0990767625955	95.2679270713955
ENSMUSG00000001741	16170	Il16	interleukin 16	167.349208133246	157.738827478028	165.793296393349	124.526488906479	143.065114557407	130.552344505246
ENSMUSG00000001750	27060	Tcirg1	T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3	239.867198324319	285.740007152821	292.340836635615	211.003217313756	289.830188974057	229.348713320026
ENSMUSG00000001751	27419	Naglu	alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)	170.138361602133	243.072947261223	190.622244162401	193.707871632301	178.831393196759	225.114583227964
ENSMUSG00000001755	71743	Coasy	Coenzyme A synthase	527.150005619724	691.723546727418	494.977087783042	547.685946579423	462.49498240541	568.079120684988
ENSMUSG00000001761	319757	Smo	smoothened, frizzled class receptor	419.302738156077	391.761186277397	348.406202565733	280.184600039578	282.430269255571	355.66692773321
ENSMUSG00000001763	232670	Tspan33	tetraspanin 33	145.035980382146	156.445886269192	157.783958403332	160.270203314821	139.365154698164	130.552344505246
ENSMUSG00000001767	66877	Crnkl1	crooked neck pre-mRNA splicing factor 1	1131.46659054533	955.483553330022	1098.88117223031	1058.47515570507	1056.9551997905	1123.45585109379
ENSMUSG00000001768	74030	Rin2	Ras and Rab interactor 2	742.844540547018	768.007078048759	757.683373855595	594.959891442067	733.825372083251	566.667743987634
ENSMUSG00000001768	408057	BC039771	cDNA sequence BC039771	742.844540547018	768.007078048759	757.683373855595	594.959891442067	733.825372083251	566.667743987634
ENSMUSG00000001774	66917	Chordc1	cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1	2530.69191410386	1976.90710831069	2445.25088835215	2747.65391726056	2715.77053668457	2171.40304887914
ENSMUSG00000001783	28088	Rtcb	RNA 2',3'-cyclic phosphate and 5'-OH ligase	2193.20434436848	2062.24122809389	1931.05138939306	2255.31307686179	2049.77776202078	2132.5901897019
